what does australia export	2
what time is it in japan 24 hour clock	0
who is playing bilbo in the hobbit movie	4
what is the name of justin bieber brother	3
who does brandon dubinsky play for	2
who runs china 2011	4
what films did patrick swayze star in	2
what airport do you fly into maui	1
what school did william shakespeare attend	2
where did richard nixon go to high school	3
when did the colts last win the superbowl	1
what is charlie sheen 's dad 's name	1
what county is heathrow airport in	1
where does kyla ross live	2
where did nadia boulanger live	2
what county is troy il in	0
what teams did george steinbrenner own	0
who is the leader of the dominican republic 2011	4
what language does greece use	0
where is fiat abarth made	2
where did president eisenhower go to college	3
who is robert downey jr wife	3
who does the voice of kovu in lion king	4
when did the ny knicks last win a championship	1
what is the national anthem of russia	2
where do the san francisco giants play baseball	1
what movies did miley cyrus play in	2
who plays stacey in zoey 101	4
where is mitsubishi headquarters	2
what movie queen latifah play in	2
what movies has chris colfer been in	2
who plays noah bennet	2
what did charles dickens writer	0
who did george wendt play on cheers	4
what movies did jenna dewan play in	2
what team does drogba play for 2013	2
what is illinois state bird	4
what year did dwight howard won the slam dunk contest	4
where is the sistine chapel by michelangelo	1
who does blake griffin play for in the nba	4
what was howard carter 's job	0
where did jackie kennedy go to college	3
what airport fly into for maui	1
what do spain call their money	0
what currency can you use in aruba	0
who is the current leader of china today	4
where does danny ainge live	2
who did johnny bench play for	2
what college did florence griffith joyner attend	3
what victoria beckham kids names	0
who is the prime minister of ethiopia now	4
who plays the voice of meg in family guy	4
who plays the voice of kovu	4
who does david beckham play for in 2013	2
who is the current president of the dominican republic in 2010	4
who 's kobe bryant	0
who is jeff probst ex wife	4
where did macho camacho got shot at	0
what is the money currency in italy	0
who was the voice of kitt	4
who was the governor of missouri in 1996	4
what was lebron james rookie year	4
what is the very first harry potter book	1
what do they speak iceland	0
what years did the yankees win the championship	0
who does sam bradford play for	2
what college chris paul go to	3
what does obama have a degree in	2
who does nikki reed play in the movie twilight	4
what movies does zac efron star in	2
what team does hank baskett play for 2011 season	2
who is steven seagal sister	3
when michael jordan got drafted	2
where did trey songz go to high school	3
who was the voice of nemo 's dad	4
where did tennessee williams live	2
who did the cleveland browns draft	2
what team did deion sanders play for in baseball	3
when was the first pope of the catholic church	4
who are the current senators from missouri	4
who is the governor of wyoming currently	4
who does david beckham play for in 2012	2
who is jimmy fallon married to	4
where did phil mickelson go to college	3
which four states touch mexico	3
what town was abe lincoln born in	1
who was charles darwin married to	4
what was antonio vivaldi known for	0
who was the first actor to play edward quartermaine	4
what type of guitar does kirk hammett play	1
what movies did charlie hunnam play in	2
what is the first book sherlock holmes appeared in	1
who is the political leader of japan	4
which countries use euro money	0
who was rudolf virchow	0
where does eddie bravo teach	2
what color are the arizona cardinals uniforms	0
where was princess leia raised	0
what is the name of the alabama state tree	4
what college did peyton manning	3
what is jonathan swift famous for	0
what college did lil wayne graduated from	3
where did will smith go to high school	3
who was josh groban in crazy stupid love	4
who was governor of texas in 2003	4
who played alf on the tv show	4
what character does mila kunis play on family guy	4
what famous book did benjamin franklin wrote	0
where did robbie hummel go to high school	3
which countries do germany border	3
who is the president of ecuador in 2012	4
who was louis xvi	2
what disease michael jackson	0
what is the currency of mexico called	0
where do the san francisco giants play home games	1
who is kobe bryant dad	1
what city and state was the air force academy established	2
who is married to garth brooks	4
what city has the largest population in mexico	1
who does peyton manning play 4	2
what company did henry ford work for	2
what state did henry clay represent	3
when was the last time the new england patriots won the superbowl	1
what channel is anderson cooper talk show on	2
who played heath barkley	2
where is arabic the official language	1
what year lebron james came to the nba	4
who plays lois lane in superman returns	4
what has sara paxton been in	2
where did will smith go to high school	3
what college did magic johnson go to	3
who plays the voice of lois griffin on family guy	4
who was rosemary clooney married to	4
who plays jackson gibbs on ncis	4
what school did bill gates go to	2
which states does the mississippi river pass through	1
who was charlemagne 's wife	4
what country is george washington carver from	0
when was the last superbowl win for the steelers	1
where does drew gordon play	4
where do you fly into for destin	3
what religion in thailand	2
which three countries share a land border with cambodia	3
who is liz lemon marrying on 30 rock	2
what cancer did audrey hepburn died of	1
what are the major imports of the united states	2
where did robbie hummel go to high school	3
what team does diego forlan currently play for	2
who was audrey hepburn 's husbands	4
what countries did czechoslovakia become	2
who is the current president of colombia 2011	4
who is the current president of dominican republic 2011	4
what did ron howard direct	3
what did james madison wrote	0
who was the president of pakistan in 1980	4
who did corey feldman married	4
where did matthew brady live	2
what team does derek fisher play for 2012	2
what airport does southwest fly to in denver	4
what countries share borders with france	3
where do the broncos play	1
what countries does the niger river flow through	0
what character does mila kunis play on family guy	4
what university did barack obama attend	3
what was eli whitney education	2
what 4 countries make up great britain	1
what movies did angelina jolie star in	2
what kourtney kardashian name her daughter	1
what is the official currency in france	0
what are the islands of oceania	1
what primary school did sir isaac newton go to	3
what date did the san francisco giants win the world series	1
what does albania speak	0
what other cars does gm make	1
when did the celtics win championship	0
where does joey king live	2
where to fly into bali	4
what was lebron james rookie year	4
which countries does south africa export to	2
where does sam shepard live	2
what was theodore roosevelt 's political party	2
what channel is anderson cooper talk show on	2
who does danneel harris play on one tree hill	4
who played jacob black	2
what year did spudd webb won the dunk contest	4
where do the san francisco giants play baseball	1
where did jackie kennedy go to college	3
what university did donald trump graduate from	4
what does sammy hagar sing	4
where was ancient carthage located	0
which countries do germany border	3
what state is harvard college located	1
where did michael jackson went to school	2
what movies were michael clarke duncan	2
when did mcgee start on ncis	3
what movies have adam sandler been in	2
who is martin luther king jr wife	4
what are the zoroastrian scriptures called	1
who is daniel in the bible	0
who played maxie jones on general hospital	4
what countries are included in the netherlands	1
where did drew stanton play in college	3
what movie is josh hutcherson in	2
what highschool did khloe kardashian go to	3
what currency does brazil use	0
who does paul bettany play in the avengers	4
what cities are included in maricopa county	1
who did bryce dallas howard play in eclipse	4
who plays meg in family guy	4
who is the current president of dominican republic 2011	4
who is the leader of japan	4
who was the first russian president	4
who has played edward quartermaine on general hospital	4
what countries does china border	3
who played forrest gump as a kid	4
what characters does todd haberkorn voice	4
what is the second percy jackson book called	1
who is andy williams brother	3
where does dr. sanjay gupta practice	3
what did writers of the harlem renaissance write about	1
where did newt gingrich attend college	3
what continent is australia in	1
who did jerry rice retire with	4
what to do in palo alto ca with kids	0
what movies did taylor lautner star in	2
what book did w.e.b. dubois wrote	0
where did rich rodriguez get fired	4
what airport does southwest fly to in denver	3
who plays the voice of kovu	4
what college chris paul go to	3
what type of cancer did patrick swayze die from	1
who plays mary jane in spiderman 2	4
who is the leader of japan	4
what is father name of salman khan	1
what is the last movie brittany murphy made	3
where did jeff dunham go to school	2
what super bowls have the giants won	1
who did julie andrews play in shrek	4
who plays walter in fringe	4
which states touch canadian soil	3
what money is used in the maldives	0
who plays marvin eriksen	2
what college did drew bledsoe	3
which countries does russia border	3
who will david beckham play for in 2013	2
which states touch canadian soil	3
what is the rainforest in peru called	1
what county is heathrow airport in	1
what is the work of charles darwin	0
what is the name of the alabama state tree	4
what sort of government does canada have	0
where is the world series 2012 being played	0
where is st louis cardinals stadium	1
what did regina hall play in	2
which countries share land border with vietnam	3
who was the original voice of meg on family guy	4
what 4 countries make up great britain	1
when did shawn johnson won the gold medal	4
what states does the connecticut river flow through	1
what are five countries that border france	3
what are the islands of oceania	1
what team did albert pujols play for	2
what war was george washington associated with	2
what super bowls have the giants won	1
who speaks farsi	0
what is the name of justin bieber brother	3
who played boss hogg dukes of hazzard	4
what was the name of frederick douglass book	1
what does latin america consist of	1
who was king george v father	1
where did jackie kennedy go to college	3
what main language do they speak in brazil	0
who did etta james marry	4
what channel does anderson cooper come on	3
where the queen of denmark lives	2
what political party was lincoln	2
what type of aircraft does virgin america use	2
which countries does south africa export to	2
what state did thomas jefferson live in	3
what channel is the mtv vma awards on	0
who played dorothy in the wizard of oz movie	4
who plays jacob black in twilight	4
what two countries share a border with the great lakes	1
when did kings last win stanley cup	1
where did michael jordan play high school basketball	3
who are the judges on the us supreme court	2
what kourtney kardashian name her daughter	1
who voice acts peter griffin	4
where is jack daniels tennessee whiskey made	0
what region is thailand located in	1
who is the governor of indiana 2012	2
who was mary 's mother	1
who voices lola bunny in looney tunes	2
who nikki reed play in twilight	4
who did the voice of kitt in knight rider	4
who plays lois in family guy	4
who played bob ewell in to kill a mockingbird	4
where did nick clegg go to prep school	3
which country has adopted the euro as its currency ( 1 point )	1
in what state did the bloody battle of antietam take place	0
who miley cyrus engaged to	4
which states does the connecticut river flow through	1
who played emma frost	2
when is the last time the chicago bulls won a championship	1
where did brian williams go to college	3
when did mcgee join the ncis team	4
what band does adam levine sing for	2
where did james baldwin go to school	2
where did kate middleton go to prep school	3
what did martin luther king jr go to college for	2
what does latin america consist of	1
when did michael schumacher win his first title	3
who does jemaine clement play in despicable me	4
what movies has renee zellweger been in	2
who does brandon dubinsky play for	2
which countries share borders with spain	3
what is zip code for chicago illinois	0
what is zip code for davenport iowa	0
what two countries share a border with the great lakes	1
what country is russia close to	3
what is father name of salman khan	1
what does canada export and import the most	2
where was stephen g. breyer born	0
who plays lois griffin in family guy	4
where did phil mickelson go to college	3
when was the last time the oakland raiders won the super bowl	1
who was the original voice of meg on family guy	4
what college did harry s. truman attend	3
what is the name of justin bieber brother	3
what state did dwight d. eisenhower live in	3
what timezone does sweden have	0
who played dumbledore in the first movie	4
what 4 states border the pacific ocean	3
where is san miguel mexico on map	1
where does asiana airlines fly to	2
what movies does taylor lautner play in	2
what party did john tyler belong to	2
what episode does eric northman come in	2
where did galileo go to school	2
who is jeff probst ex wife	4
who is steven seagal sister	3
who won governor race in indiana	4
who was king george v father	1
what 3 states border the pacific ocean	3
who is the president of ecuador in 2012	4
where do the broncos play	1
who played daniel larusso	2
what state did roger sherman represent at the constitutional convention	4
what college did matt lauer attend	3
what colleges did alice walker attend	3
what is daniel radcliffe name in the woman in black	4
what year was tom brady drafted	2
who is the governor of california 2010	4
where did lauren conrad live	2
where does president barack obama live	2
what year doug williams won the super bowl	2
what four countries are in the united kingdom	1
where did buzz williams go to college	3
what a city in montana	1
what is the very first harry potter book	1
how much indiana jones movies are there	3
when was the last time iran invaded another country	2
what college is in greeley colorado	1
when did joe mcelderry won x factor	0
what is south america made up of	1
where did jackie kennedy go to college	3
what city uses gmt	1
what year doug williams won the super bowl	2
which country uses euro as its main currency	1
where did phil mickelson go to college	3
what is the boston celtics current roster	2
what airport is closest to cancun	0
who won the governor election in michigan	4
who plays saruman in lord of the rings	4
what country did james watt come from	0
who is jojo simmons mother	1
who does paul walker play in fast and furious	4
where does drogba play now	4
who is leann rimes with now	4
where do houston aeros play	1
who is andy williams brother	3
what college is in greeley colorado	1
what year was the cubs last world series	1
who was reese witherspoon married too	3
who does larry david play in seinfeld	4
who drafted kevin garnett	2
with which country does south africa border	3
what team does lamar odom play for 2013	2
what did bob ross die of	0
where did c.s. lewis go to college	3
who played obi wan kenobi in phantom menace	4
which asian country has the biggest population	1
which countries share land border with vietnam	3
where did c.s. lewis go to college	3
what year lebron james came to the nba	4
what state in chicago in	0
what countries are located in the netherlands	1
where ulysses s grant go to school	2
what tv show did joey lawrence play on	2
what state did henry clay represent	3
when is the last time the raiders won a championship	1
what year did allen iverson get married	2
what college did peyton manning	3
what sport does rebecca adlington compete in	2
what college did harry s. truman attend	3
what films has gerard butler starred in	2
what religions are found in australia	2
what team does pudge rodriguez play for	4
what was tupac name in juice	4
who is jennifer lawrence boyfriend 2012	4
what is the name of justin bieber brother	3
what is the language spoken in brazil	0
what kind of guitar does lindsey buckingham play	1
what countries do germany border	3
who controls panama	4
where are the headquarters of the united nations organization found	2
what countries are around egypt	3
what super bowls have the giants won	1
who is the political leader of japan	4
who is mexico 's president right now 2011	4
who does david james play for 2011	2
where did lee corso go to college	3
where did charles drew go to college	3
who was the president of indian national congress	4
when last did real madrid win the champions league	1
what did maria theresa rule	0
what is cher 's son 's name	1
who is the governor of colorado 2009	4
who played mason capwell	2
what is isaac newton famous for	0
where do most of the people live in japan	1
where is spanish springs nv	1
which airport is closest to the city of chicago	1
what college is in greeley colorado	1
where did paul ryan attend college	3
what year did brandon roy get drafted	2
what is the president of brazil	4
when was the last time the oakland raiders won the super bowl	1
who was queen elizabeth the first 's mother	1
what movie queen latifah play in	2
what language does the new zealand speak	0
in which country is mount everest found	1
what other movies is liam hemsworth in	2
what state did henry clay represent	3
what episode does eric northman come in	2
what is illinois state flower called	4
what county is heathrow airport in	1
when did michael schumacher win his first title	3
where is sony headquarters located	2
who is the prime minister of new zealand now	4
what kind of currency does jamaica use	0
where did the casey anthony case take place	0
when last did real madrid win the champions league	1
what university did barack obama attend	3
who did george lucas get engaged to	4
where did michael jordan play high school basketball	3
which college did barack obama attend	3
where does allen iverson live now	2
how much indiana jones movies are there	3
what 5 countries border ethiopia	3
what influenced william morris to be an artist	0
what country is next to russia	3
what was francisco vasquez de coronado known for	2
where did kevin hart go to school	2
what team did tim tebow play for in college	3
what country surrounds spain	3
who is queen elizabeth 1 father	1
who played maxie jones on general hospital	4
in which province is johannesburg	1
what to see in chicago downtown	1
who played bob ewell in to kill a mockingbird	4
who was the voice of darth vader in episode iii	4
who played darth vader in the original star wars movies	4
what currency in dominican republic should i bring	0
what state did thomas jefferson live in	3
what are the major religions in russia	2
where did madoff live in nyc	3
who is the voice of stewie griffin from family guy	4
who is the leader of japan right now	4
which four states touch mexico	3
what type of guitar does kirk hammett play	1
who is the president of israel 2012	2
what country is russia close to	3
where did the oakland raiders move from	0
what is father name of salman khan	1
what characters does todd haberkorn voice	4
when did kings last win stanley cup	1
when did kings last win stanley cup	1
what type of cancer did huell howser die of	1
what car models does gm make	1
where did jerry spinelli go to college	3
what are the names of snoopy brothers and sisters	2
where did nick clegg go to prep school	3
where does spencer pratt go to school	2
what religions are in russia	2
who played eowyn in the lord of the rings movies	2
what college did harry s. truman attend	3
who was kim kardashian 's first husband	4
who played boss hogg dukes of hazzard	4
who was louis xvi	2
what prep school did romney attend	3
who was cleopatra married too	4
where did paul rudd go to high school	3
who did king tut married	4
who is steven seagal sister	3
what year lebron james came to the nba	4
who was king or queen after victoria	1
what major airport is near destin florida	1
who was king or queen after victoria	1
what is the current leader of japan	4
when did venus williams win wimbledon	4
who played lt uhura	2
where is the university of west alabama located	0
what college did ron jaworski go to	3
where are brembo brakes from	2
in which province is johannesburg	1
what high school did tim allen go to	3
who played lois en superman	4
what school did burne hogarth establish	1
what teams did charles barkley	2
what inspired van gogh work	0
what type of business is mitt romney in	2
where was rod stewart born	0
which countries border the baltic sea	3
when did jennifer lopez start on in living color	4
what group is aubrey o'day in	2
what is tibetan language	0
who plays john connor in terminator salvation	4
what system of government does nigeria have	0
what party did paul keating belong to	2
what college chris paul go to	3
what character did natalie portman play in star wars	4
what years did jackie robinson play baseball	2
what year was kevin durant drafted	2
who was lincoln 's vice president when he died	1
what states does the connecticut river flow through	1
who was the prime minister of australia in 1958	4
who does zach galifianakis play in the hangover	4
what movies is molly ringwald in	2
what college did lil wayne graduated from	3
what type of government does vietnam have today	0
when was the last time the san francisco giants won a world series	1
who is paul mccartney 's current wife	4
what cities are included in maricopa county	1
what year lebron james came to the nba	4
what does amanda seyfried play in	2
what are five countries that border france	3
who is the present president of china	4
where did joe namath attend college	3
who played bilbo baggins	2
what movies did chris farley do	2
who is playing jason morgan on general hospital	4
what are countries in south asia	1
what movie did rihanna play in	2
what team does derrick rose play for	2
what state did dwight d. eisenhower live in	3
who is shania twain 's husband	4
what region is thailand located in	1
who plays claire in lost	4
where does morrissey live 2010	2
who is the current leader of china today	4
what three continents touch the atlantic ocean	3
where did robbie hummel go to high school	3
what states does the missouri river touch	1
what teams has lionel messi played for	2
what airport fly into miami	3
where did woodrow wilson go to school	2
what year was the cubs last world series	1
what college did ron jaworski go to	3
what currency does ontario canada use	0
what college did russell wilson go to	3
what 4 countries make up great britain	1
what organization did dr. carter g. woodson found	0
what airport to fly into to get to clearwater florida	0
when richard nixon was president	4
who played bilbo baggins	2
who played jacob black	2
who was arthur miller father	1
what important office did abraham lincoln hold	2
what college did florence griffith joyner attend	3
which country uses euro as its main currency	1
what are the name of mitt romney sons	1
who does david beckham play for in 2013	2
where was abraham lincoln buried	0
where did andrew young go to school	3
what type of cancer did patrick swayze die from	1
where did john howard live	2
where did paul ryan attend college	3
what countries include western europe	1
what is chris paul 's son name	1
what all does google have	2
who are the senators of kansas 2013	4
what year did the houston rockets win their first championship	1
who was mary 's mother	1
where did kate middleton go to prep school	3
who wore the darth vader suit in revenge of the sith	4
who did draco malloy end up marrying	2
what is pennsylvania 's state flower called	4
in which city was president kennedy killed	1
where did newt gingrich attend college	3
what is the second percy jackson book called	1
what kind of guitar does jemaine clement play	1
what are the primary languages of france	0
who will david beckham play for in 2013	2
where does drogba play now	4
who was kim kardashian 's first husband	4
who played darth vader in the original star wars movies	4
where did kate chopin grow up	0
who played princess leia from star wars	4
what did writers of the harlem renaissance write about	1
what college did matt lauer attend	3
who was cleopatra married too	4
who is the senator of the state of texas	4
what college did joe namath go to	3
who was josh groban in crazy stupid love	4
what kind of money does germany	0
who plays bella on twilight	4
who played samuel sullivan in heroes	4
where did pauley perrette go to college	3
what countries do they speak italian	0
who did deborah sampson married	4
who runs china 2011	4
where did william howard taft go to high school	3
what happened at fukushima daiichi nuclear plant	2
who is john garcia	0
what countries share borders with france	3
what instrument does justin bieber	2
where does bradley cooper live now	2
who was liz taylor married too	4
where did william mckinley go to high school	3
what state did al gore represent	3
what movies has selena gomez starred in	2
what country does japan export to	2
where did william howard taft go to high school	3
where did andrew young go to school	3
what college did jeff corwin go to	3
who is andy williams brother	3
what state did al gore represent	3
what movies johnny depp is in	2
who was real housewives brandi married to	4
which states does the connecticut river flow through	1
what to do in panama city beach fl	0
what movies gerard butler in	2
what year did lakers win their first championship	1
who was ishmael 's mom	1
who was reese witherspoon married too	3
what movies does zac efron star in	2
what was lincoln 's wife 's name	3
who was the colts coach in 2011	2
what other cars does gm make	1
what airport fly into for maui	1
what year did edgar allan poe go to college	3
who does blake griffin play for in the nba	4
where did jerry spinelli go to college	3
what kind of education did barack obama have	2
who played mulder in the x files	4
what airport do you fly into maui	1
which states does the connecticut river flow through	1
who is golfer dustin johnson dating	4
where is san miguel mexico on map	1
what did mitch hedberg od on	1
where did joe montana go to high school	3
what state did dwight d. eisenhower live in	3
who plays tommy oliver in power rangers	4
what airport fly into for maui	1
who was lincoln 's vice president when he died	1
what countries include western europe	1
who was donald duck 's girlfriend	2
who played lois lane in superman 1	4
what year did giants win world series	0
who is country singer jewel married to	4
what continent do the falkland islands belong to	1
when was the last time the oakland raiders won the super bowl	1
who is the current president of china 2010	4
when did manchester united first win a trophy	1
what kind of language do irish speak	0
who is my state senator and representative minnesota	4
what airlines hub in phoenix	1
what city was woodstock held in	1
what character did john noble play in lord of the rings	4
what state was ronald reagan governor of	4
what continent is greenland located	1
who is married to garth brooks	4
what was lincoln 's wife 's name	3
who did ronald reagan get shot by	2
where to visit near bangkok	0
where did brian williams go to college	3
where was emperor tiberius born	0
what country is russia close to	3
what kind of cancer did bob marley died from	1
what continent does israel belong to	0
who does joakim noah play for	2
who is the current queen of australia	1
what company did mitt romney run	2
what is the biggest country in europe by population	1
what year did dwayne wade came to the nba	2
what are the mountains in peru called	3
who is the governor of indiana 2012	2
what colleges did alice walker attend	3
where did jack johnson go to high school	3
who is reba mcentire 's son	1
what countries are the mediterranean	3
who was audrey hepburn 's husbands	3
what year did steve nash play for the mavericks	4
what countries does china border	3
when did toronto blue jays become a team	0
who was the grandson of king david 's father	1
where are they now jessica mcclure	2
who was phil harris married to	4
what nation did hitler lead	2
where is sony headquarters	2
what highschool did bill gates graduated from	3
what town was abe lincoln born in	1
what clubs has peter crouch played for	2
what did john howard study at university	2
who are the famous athletes in kenya	2
what does beth tweddle compete in	2
where does the roman language come from	0
who does kris humphries play for in the nba	2
where donald trump went to college	3
what city did obama grow up in	1
what city was ronald reagan born in	1
where does hector camacho live	2
what is the name of book written by helen keller	1
what club team is diego forlan on	2
what college did russell wilson go to	3
what type of language does china speak	0
where did dr martin luther king get his doctorate	4
where did drew stanton play in college	3
who is nolan ryan married to	4
who is married to jane krakowski	4
what college chris paul go to	3
which countries share borders with spain	3
who is the current president of dominican republic 2011	4
who was reese witherspoon married too	3
what 4 states border the pacific ocean	3
who did elton john marry first	4
where did heidi klum and seal get married	4
what did duke ellington do	0
with which country does south africa border	3
what is wentworth miller in	2
who does brandon jacobs play for	2
what do you speak in singapore	0
which countries speak english	0
where did pres clinton go to college	3
who played carlton banks	2
who is neil patrick harris dating	4
who were demeter 's brothers and sisters	2
what awards has morgan freeman won	2
who did michael jordan marry	4
where did will smith go to high school	3
what were hitler 's parents names	0
what is pennsylvania 's state flower called	4
where did barack obama attend school	2
what college did drew bledsoe	3
what american penny is worth money	2
what year was the great san francisco fire	0
what countries does germany share borders with	3
where do you fly into for destin	3
where does peter king live	2
what type of planes does virgin america fly	2
what are countries in south asia	1
what kind of government is china	0
which college did obama graduated	4
where did ayn rand live	2
what team did shaq play for first	4
where did caroline kennedy go to school	2
which party was lincoln	2
what college did michael jordan play basketball for	3
who was the winner of the 2009 nobel peace prize	2
who coached the dallas cowboys in 1996	2
who plays mary jane in spiderman 2	4
who did lamar odom sign with	3
what year did dwight howard won the slam dunk contest	4
where does peter king live	2
which asian country has the biggest population	1
who the voice of jack skellington	4
who did ben stiller play in megamind	4
where did pauley perrette go to college	3
where does avril lavigne live now	2
what country did osama bin laden live in	2
what college did joe namath go to	3
who is the current president of dominican republic 2011	4
what office does paul ryan hold	2
what team did kobe bryant play for first	2
what country is the iberian peninsula located in	3
who is raquel welch 's daughter	1
what airlines hub in phoenix	1
what continent does the amazon river flow through	1
who is the prime minister of ethiopia now	4
what state did woodrow wilson represent	3
where was dr luther king jr born	0
what kind of guitar does lindsey buckingham play	1
where did robbie hummel go to high school	3
what is the biggest country in europe by population	1
who was the voice of nemo 's dad	4
when did the colts last win the superbowl	1
who did juan ponce de leon mary	4
what countries did queen elizabeth ii rule	2
who was mary 's mother	1
where did william howard taft go to high school	3
who does nikki reed play in the movie twilight	4
what college chris paul go to	3
when was george w bush sworn in	1
who has britney spears married	4
who was the general for the british in the revolutionary war	3
which states share borders with virginia	3
who plays riley finn on buffy the vampire slayer	4
how much indiana jones movies are there	3
what did donna summers die from	0
what town was abe lincoln born in	1
in what city did machiavelli live	3
which legend of zelda game is the first	1
what did whitney houston die of	0
what time zone is it in london england	0
where in georgia does usher live	3
how much indiana jones movies are there	3
what school did joan miro attend	2
what was omar epps first movie	3
what bass does jared followill use	1
which states does the connecticut river flow through	1
where is the howard university located	0
who played samuel sullivan in heroes	4
what are the mountains in peru called	3
with which country does south africa border	3
where does don king live	2
what is the name of the main train station in san francisco	4
who is the leader of japan right now	4
where did lee corso go to college	3
who did queen mary marry	4
what countries did queen victoria reign over	2
who was johnny cash 's first wife	4
what countries did czechoslovakia become	2
where do the broncos play	1
what is the name of the main train station in san francisco	3
where did sergio romo go to college	3
what all countries are in south america	1
what countries did queen victoria rule	2
what year did the florida marlins win their 2nd world series title	1
who was kim kardashian 's first husband	4
where did paul ryan attend college	3
where did kobe bryant attend high school	3
what date did the san francisco giants win the world series	1
what language is cyprus using	0
what products are made in the usa	2
what was lebron james rookie year	4
what are the 5 countries in the united kingdom	1
where did charles drew go to college	3
who played lois lane in superman 1	4
what color are the baltimore ravens	0
who is angelina jolie 's husband	4
what type of cancer did donna summer died from	1
what office does boehner hold	2
which country uses euro as its main currency	1
what movies is molly ringwald in	2
what airport fly into miami	3
what 5 countries border romania	3
who is mexico 's president right now 2011	4
what are all the songs nicki minaj is in	0
where do most of the people live in japan	1
what films have taylor lautner been in	2
what college is in greeley colorado	1
who played dorothy in the wizard of oz movie	4
where did reagan die	0
where did lebron james go to highschool	2
who did hera marry	2
who are the broncos players	2
who did jeremy lin sign with	4
where is spanish springs nv	1
who are the colorado eagles	2
when was the last time the san francisco giants won a world series	1
what was james madison 's job	2
where does selena gomez live right now 2010	2
what countries fall in eastern europe	1
what to see near austin	0
when was the last dallas cowboys super bowl win	1
where does dr. sanjay gupta practice	3
in which province is johannesburg	1
what films did patrick swayze star in	2
when is the last time the raiders won a championship	1
where is eu headquarters located	2
which country uses euro as its main currency	1
what is the name of the first harry potter novel	1
what colleges did alice walker attend	3
what type of cancer did donna summer died from	1
when was the last time the oakland raiders won the super bowl	1
what team does kris humphries play for in 2011	2
what did brittany murphy died of	0
what films have johnny depp been in	2
what book did john steinbeck wrote about the people in the dust bowl	1
what is the present form of government in iran	0
who is the prime minister of new zealand now	4
where is spanish springs nv	1
where did kurt cobain die	0
who did etta james marry	4
what is the money of spain called	0
what school did sergio romo go to	2
where is spanish springs nv	1
what was lincoln 's wife 's name	3
what city was nelson mandela born in	1
what are all of michael jackson albums	0
who are the judges on the us supreme court	2
where does jackie french live	0
who was darth vader in episode 3	4
which countries are part of the united kingdom	1
what show is jill wagner on	2
where did drew stanton play in college	3
what team did deion sanders play for in baseball	3
what are the islands of oceania	1
what kind of money does argentina use	0
where did pauley perrette go to college	3
who won the presidential race in venezuela	4
what year was tom brady drafted	2
what is the name of justin bieber brother	3
who are the two current illinois senators	4
what year did the mets win their first world series	1
who is hugh hefner dating now in 2012	4
what movies does ryan gosling star in	2
what country is next to russia	3
what four countries are in the united kingdom	1
what college did lee corso attend	3
what is gibby 's mom 's name	1
what channel does anderson cooper come on	3
what does the adriatic sea border	2
who is in the band bush	2
who plays jackson gibbs on ncis	4
what brand of guitar does steve vai play	1
who plays young lex luthor in smallville	4
what is the religion of israel people	2
when did joe walsh leave the eagles	4
where did jerry spinelli go to college	3
what year did the mets win their first world series	1
who was governor of texas in 2003	4
where does dr. sanjay gupta practice	3
what kourtney kardashian name her daughter	1
what is the name of the first harry potter novel	1
who does sonny bill williams play for 2012	2
what is the first book sherlock holmes appeared in	1
what is the name of walt disney 's son	1
who is robert downey jr wife	3
who plays stewie griffin on family guy	4
where did drew stanton play in college	3
who did bryce dallas howard play in eclipse	4
what type of political system is iran	0
what high school did president bill clinton attend	3
who was betty white married too	4
who was the first russian president	4
who is robert downey jr wife	3
where is she from shakira	0
what are the names of michael jackson movies	2
what kind of cancer killed larry hagman have	1
what year was the first miss america pageant	0
who is the governor of kentucky 2012	2
who are betty white 's husbands	4
what movies does johnny depp play in	2
who did the cleveland browns draft	2
where does frida kahlo live now	2
when was the last time the san francisco giants won a world series	1
what influenced vincent van gogh work	0
what continent is australia in	1
what three continents touch the atlantic ocean	3
when was gardasil released to the public	2
what school did sir isaac newton go to	2
what airport is in kauai hawaii	1
when did venus williams win wimbledon	4
what religions are in russia	2
what was walt disney 's first cartoon called	1
what movie does natalie portman play in	2
when did the ny knicks last win a championship	1
what team did tim tebow play for in college	3
when was the last time iran invaded another country	2
what continent is greenland located	1
what is the name of the pittsburgh steelers stadium	2
who plays tommy oliver in power rangers	4
what college did florence griffith joyner attend	3
what party did paul keating belong to	2
where did charles drew go to college	3
who did james franco play on general hospital	4
where does drew gordon play	4
who does christine gregoire represent	2
what are the biggest cities in illinois	1
what disease did helen keller	0
what religions are found in australia	2
what 5 countries border ethiopia	3
what year was peyton manning 's rookie year	2
what a city in montana	1
where did james baldwin go to school	2
who was carrie underwood in soul surfer	4
who founded the new democratic party	2
who plays stacey in zoey 101	4
what college did joe namath go to	3
what state did woodrow wilson represent	3
what shows did kellie martin star in	2
which college did barack obama attend	3
what was abe lincoln 's wife name	4
which countries share borders with spain	3
who is reba mcentire 's son	1
what are romney 's sons names	1
who plays kermit in the muppets movie	4
what kind of guitar does lindsey buckingham play	1
where did joe namath attend college	3
when is the last time the raiders won a championship	1
where did newt gingrich attend college	3
what college did edgar allan poe go to	3
where did will smith go to high school	3
where did william howard taft go to high school	3
what is the name of the first harry potter novel	1
who is the current governor of georgia 2011	4
who played carlton banks	2
